catalog_id,title,region,edition,family_key,provisional_work_key,content_type,role,target_field,proposed_company,proposed_company_slug,source_names,company_resolution,current_company,recommended_action,confidence,safe_for_catalog_import,evidence_scope,source_count,sources,source_grades,source_urls,evidence_summary,guardrail,unresolved_reason
ps4-wrath-aeon-of-ruin,Wrath: Aeon Of Ruin,PAL España,standard,wrath aeon of ruin,wrath aeon of ruin,GAME_OR_UNKNOWN,DEVELOPER,developer,3D Realms Entertainment ApS,,3D Realms Entertainment ApS,NOT_IN_COMPANY_INDEX,3D Realms,REPLACE_OR_ADD_REVIEW,HIGH,NO,MATCHED_PS4_PRODUCT,1,PLAYSTATION_STORE_EXPLICIT_CREDIT,A_OFFICIAL_MATCHED_TITLE_CREDIT,https://store.playstation.com/es-es/product/EP2552-CUSA48215_00-WRATH000000000EU,"Developed by 3D Realms Entertainment ApS, Slipgate Ironworks ApS and Killpixel Games",No propagar a ports o compilaciones sin comprobar sus créditos propios.,HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG | NOT_IN_COMPANY_INDEX
ps4-wrath-aeon-of-ruin,Wrath: Aeon Of Ruin,PAL España,standard,wrath aeon of ruin,wrath aeon of ruin,GAME_OR_UNKNOWN,DEVELOPER,developer,Slipgate Ironworks ApS,,Slipgate Ironworks ApS,NOT_IN_COMPANY_INDEX,3D Realms,REPLACE_OR_ADD_REVIEW,HIGH,NO,MATCHED_PS4_PRODUCT,1,PLAYSTATION_STORE_EXPLICIT_CREDIT,A_OFFICIAL_MATCHED_TITLE_CREDIT,https://store.playstation.com/es-es/product/EP2552-CUSA48215_00-WRATH000000000EU,"Developed by 3D Realms Entertainment ApS, Slipgate Ironworks ApS and Killpixel Games",No propagar a ports o compilaciones sin comprobar sus créditos propios.,HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG | NOT_IN_COMPANY_INDEX
ps4-wrath-aeon-of-ruin,Wrath: Aeon Of Ruin,PAL España,standard,wrath aeon of ruin,wrath aeon of ruin,GAME_OR_UNKNOWN,DEVELOPER,developer,KillPixel Games,,Killpixel Games | KillPixel Games,NOT_IN_COMPANY_INDEX,3D Realms,REPLACE_OR_ADD_REVIEW,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | MATCHED_PS4_PRODUCT,3,PLAYSTATION_STORE_EXPLICIT_CREDIT | STEAM_STORE | WIKIPEDIA_PS4_LIST,A_OFFICIAL_MATCHED_TITLE_CREDIT | B_OTHER_PLATFORM | B_PS4_RELEASE,https://store.playstation.com/es-es/product/EP2552-CUSA48215_00-WRATH000000000EU | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/1000410,"Developed by 3D Realms Entertainment ApS, Slipgate Ironworks ApS and Killpixel Games | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG | NOT_IN_COMPANY_INDEX
ps4-wrc-5,WRC 5,PAL España,standard,wrc 5,wrc 5,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Bigben Interactive,,Bigben Interactive,AMBIGUOUS_NAME,Bigben Interactive,REPLACE_OR_ADD_REVIEW,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,3,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/wrc-5 | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,AMBIGUOUS_NAME | HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG
ps4-wreckfest,Wreckfest,PAL España,standard,wreckfest,wreckfest,GAME_OR_UNKNOWN,DEVELOPER,developer,Bugbear Entertainment Oy,,Bugbear Entertainment Oy,NOT_IN_COMPANY_INDEX,,ADD_MISSING,HIGH,NO,MATCHED_PS4_PRODUCT,1,PLAYSTATION_STORE_EXPLICIT_CREDIT,A_OFFICIAL_MATCHED_TITLE_CREDIT,https://store.playstation.com/es-es/product/EP4389-CUSA08652_00-WRECKFESTEU00001,Developed by Bugbear Entertainment Oy,No propagar a ports o compilaciones sin comprobar sus créditos propios.,HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG | NOT_IN_COMPANY_INDEX
ps4-wreckfest-deluxe-edition,Wreckfest [Deluxe Edition],PAL España,standard,wreckfest,wreckfest,EDITION_VARIANT,DEVELOPER,developer,Bugbear Entertainment Oy,,Bugbear Entertainment Oy,NOT_IN_COMPANY_INDEX,,ADD_MISSING,HIGH,NO,MATCHED_PS4_PRODUCT,1,PLAYSTATION_STORE_EXPLICIT_CREDIT,A_OFFICIAL_MATCHED_TITLE_CREDIT,https://store.playstation.com/es-es/product/EP4389-CUSA08652_00-WRECKFESTEU00001,Developed by Bugbear Entertainment Oy,No propagar a ports o compilaciones sin comprobar sus créditos propios.,HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG | NOT_IN_COMPANY_INDEX
ps4-wwe-2k16,WWE 2K16,PAL España,standard,wwe 2k16,wwe 2k16,GAME_OR_UNKNOWN,DEVELOPER,developer,Visual Concepts,,Visual Concepts,AMBIGUOUS_NAME,Yuke's,REPLACE_OR_ADD_REVIEW,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE,3,STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/385730 | https://www.wikidata.org/wiki/Q19953622,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,AMBIGUOUS_NAME | HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG
ps4-wwe-2k16-special-edition,WWE 2K16 [Special Edition],PAL España,standard,wwe 2k16,wwe 2k16,EDITION_VARIANT,DEVELOPER,developer,Visual Concepts,,Visual Concepts,AMBIGUOUS_NAME,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE,3,STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/385730 | https://www.wikidata.org/wiki/Q19953622,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,AMBIGUOUS_NAME | HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG
ps4-wwe-2k22,WWE 2K22,PAL España,standard,wwe 2k22,wwe 2k22,GAME_OR_UNKNOWN,DEVELOPER,developer,Visual Concepts,,Visual Concepts,AMBIGUOUS_NAME,Visual Concepts,REPLACE_OR_ADD_REVIEW,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE,3,REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIDATA | WIKIPEDIA_PS4_LIST,B_LEGACY_EXACT_PHYSICAL | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/wwe-2k22 | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://www.wikidata.org/wiki/Q106460549,El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | Wikidata registra la compañía como desarrolladora.,No propagar a ports o compilaciones sin comprobar sus créditos propios.,AMBIGUOUS_NAME | HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG
ps4-wwe-2k24,WWE 2K24,PAL España,standard,wwe 2k24,wwe 2k24,GAME_OR_UNKNOWN,DEVELOPER,developer,Visual Concepts,,Visual Concepts,AMBIGUOUS_NAME,Take 2 Interactive,REPLACE_OR_ADD_REVIEW,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE,3,STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/2315690 | https://www.wikidata.org/wiki/Q124313307,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,AMBIGUOUS_NAME | HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG
ps4-wwe-2k24-deluxe-edition,WWE 2K24 [Deluxe Edition],PAL España,standard,wwe 2k24,wwe 2k24,EDITION_VARIANT,DEVELOPER,developer,Visual Concepts,,Visual Concepts,AMBIGUOUS_NAME,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE,3,STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/2315690 | https://www.wikidata.org/wiki/Q124313307,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,AMBIGUOUS_NAME | HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG
ps4-wwe-2k25,WWE 2K25,PAL España,standard,wwe 2k25,wwe 2k25,GAME_OR_UNKNOWN,DEVELOPER,developer,Visual Concepts,,Visual Concepts,AMBIGUOUS_NAME,Visual Concepts,REPLACE_OR_ADD_REVIEW,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/wwe-2k25 | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/2878960 | https://gamesdb.launchbox-app.com/games/details/477093,"El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,AMBIGUOUS_NAME | HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG
ps4-yakuza-like-a-dragon-pix%27n-love-edition,Yakuza: Like a Dragon [Pix'n Love Edition],PAL España,standard,yakuza like a dragon,yakuza like a dragon,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Pix 'n Love,,Pix 'n Love,AMBIGUOUS_NAME,Pix 'n Love,REPLACE_OR_ADD_REVIEW,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/yakuza-like-a-dragon-pix%27n-love-edition,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,AMBIGUOUS_NAME | HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG
ps4-yoku%27s-island-express,Yoku's Island Express,PAL España,standard,yoku s island express,yoku s island express,GAME_OR_UNKNOWN,DEVELOPER,developer,Villa Gorilla,villa-gorilla,Villa Gorilla,EXACT_NAME_OR_ALIAS,Villa Gorilla,RETAIN,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,5,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/yoku%27s-island-express | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/334940 | https://gamesdb.launchbox-app.com/games/details/157805,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED
ps4-yomawari-lost-in-the-dark-deluxe-edition,Yomawari: Lost in the Dark: Deluxe Edition,PAL España,standard,yomawari lost in the dark,yomawari lost in the dark,EDITION_VARIANT,DEVELOPER,developer,Nippon Ichi Software,,Nippon Ichi Software | Nippon Ichi Software Inc.,AMBIGUOUS_NAME,Nippon Ichi Software,REPLACE_OR_ADD_REVIEW,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | PS4_RELEASE,5,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIDATA,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/yomawari-lost-in-the-dark-deluxe-edition | https://store.steampowered.com/app/1998330 | https://www.wikidata.org/wiki/Q122354043 | https://gamesdb.launchbox-app.com/games/details/477059,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,AMBIGUOUS_NAME | HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG
ps4-yomawari-lost-in-the-dark-deluxe-edition,Yomawari: Lost in the Dark: Deluxe Edition,PAL España,standard,yomawari lost in the dark,yomawari lost in the dark,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,NIS America,,NIS America,AMBIGUOUS_NAME,NIS America,REPLACE_OR_ADD_REVIEW,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/yomawari-lost-in-the-dark-deluxe-edition,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,AMBIGUOUS_NAME | HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG
ps4-yomawari-midnight-shadows,Yomawari: Midnight Shadows,PAL España,standard,yomawari midnight shadows,yomawari midnight shadows,GAME_OR_UNKNOWN,DEVELOPER,developer,Nippon Ichi Software,,Nippon Ichi Software | Nippon Ichi Software Inc.,AMBIGUOUS_NAME,Nippon Ichi Software,REPLACE_OR_ADD_REVIEW,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,6,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/yomawari-midnight-shadows | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z) | https://store.steampowered.com/app/625980 | https://www.wikidata.org/wiki/Q30636869 | https://gamesdb.launchbox-app.com/games/details/211400,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,AMBIGUOUS_NAME | HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG
ps4-young-souls,Young Souls,PAL España,standard,young souls,young souls,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Pix'n Love,,Pix'n Love,AMBIGUOUS_NAME,"Pix'n Love, The Arcade Crew",REPLACE_OR_ADD_REVIEW,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/young-souls,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,AMBIGUOUS_NAME | HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG
ps4-young-souls,Young Souls,PAL España,standard,young souls,young souls,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,The Arcade Crew,the-arcade-crew,The Arcade Crew,EXACT_NAME_OR_ALIAS,"Pix'n Love, The Arcade Crew",REPLACE_OR_ADD_REVIEW,HIGH,NO,EXACT_PHYSICAL_EDITION,2,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/young-souls,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED
ps4-ys-ix-monstrum-nox-limited-edition,Ys IX: Monstrum Nox [Limited Edition],PAL España,standard,ys ix monstrum nox,ys ix monstrum nox,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,NIS America,,NIS America,AMBIGUOUS_NAME,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,2,PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/ys-ix-monstrum-nox-limited-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,AMBIGUOUS_NAME | HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG
ps4-ys-ix-monstrum-nox-pact-edition,Ys IX: Monstrum Nox [Pact Edition],PAL España,standard,ys ix monstrum nox,ys ix monstrum nox,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,NIS America,,NIS America,AMBIGUOUS_NAME,NIS America,REPLACE_OR_ADD_REVIEW,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,3,PRICECHARTING_EXACT_PAL_PAGE | REGIONATLAS_LEGACY_PRICECHARTING_CREDIT | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_LEGACY_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/ys-ix-monstrum-nox-pact-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(M%E2%80%93Z),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | El crédito actual procede de la importación histórica de la ficha física enlazada; se contrasta con la consulta en vivo. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,AMBIGUOUS_NAME | HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG
ps4-ys-memories-of-celceta,Ys: Memories of Celceta,PAL España,standard,ys memories of celceta,ys memories of celceta,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Marvelous,,Marvelous,AMBIGUOUS_NAME,Nihon Falcom,REPLACE_OR_ADD_REVIEW,HIGH,NO,EXACT_PHYSICAL_EDITION,1,PRICECHARTING_EXACT_PAL_PAGE,B_EXACT_PHYSICAL,https://www.pricecharting.com/game/pal-playstation-4/ys-memories-of-celceta,La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,AMBIGUOUS_NAME | HIGH_OR_BETTER_GROUP_NOT_FULLY_RESOLVED | MISSING_SLUG
